Living End,Greg Staples,cards/normal/en/tsp/115.jpg,cards/large/en/tsp/115.jpg,
Living Hive,Anthony S. Waters,cards/normal/en/hop/75.jpg,cards/large/en/hop/75.jpg,
Living Inferno,John Avon,cards/normal/en/gpt/69.jpg,cards/large/en/gpt/69.jpg,
Living Lands,Jesper Myrfors,cards/normal/en/me4/161.jpg,cards/large/en/me4/161.jpg,
Living Lands,John Matson,cards/normal/en/6ed/238.jpg,cards/large/en/6ed/238.jpg,
Living Lore,Jason Felix,cards/normal/en/dtk/61.jpg,cards/large/en/dtk/61.jpg,
Living Plane,Bryon Wackwitz,cards/normal/en/me3/127.jpg,cards/large/en/me3/127.jpg,
Living Terrain,Andrew Goldhawk,cards/normal/en/8ed/260.jpg,cards/large/en/8ed/260.jpg,
Living Totem,Svetlin Velinov,cards/normal/en/m15/184.jpg,cards/large/en/m15/184.jpg,
Living Tsunami,Matt Cavotta,cards/normal/en/zen/52.jpg,cards/large/en/zen/52.jpg,
Living Wall,Anson Maddocks,cards/normal/en/me4/212.jpg,cards/large/en/me4/212.jpg,
Living Wish,Eric Peterson,cards/normal/en/jud/124.jpg,cards/large/en/jud/124.jpg,
Living Wish,Hideaki Takamura,cards/normal/en/g08/5.jpg,cards/large/en/g08/5.jpg,
Livonya Silone,Richard Kane Ferguson,cards/normal/en/me3/160.jpg,cards/large/en/me3/160.jpg,
Lizard,Anthony S. Waters,cards/normal/en/tarb/2.jpg,cards/large/en/tarb/2.jpg,cards/art_crop/en/tarb/2.jpg
Lizard,Filip Burburan,cards/normal/en/tcn2/9.jpg,cards/large/en/tcn2/9.jpg,cards/art_crop/en/tcn2/9.jpg
Lizard Warrior,Roger Raupp,cards/normal/en/cns/146.jpg,cards/large/en/cns/146.jpg,
Llanowar,Kev Walker,cards/normal/en/pca/48★.jpg,cards/large/en/pca/48★.jpg,
Llanowar Augur,Tsutomu Kawade,cards/normal/en/fut/129.jpg,cards/large/en/fut/129.jpg,
Llanowar Behemoth,Hannibal King,cards/normal/en/8ed/261.jpg,cards/large/en/8ed/261.jpg,
Llanowar Behemoth,Kev Walker,cards/normal/en/9ed/252.jpg,cards/large/en/9ed/252.jpg,
Llanowar Cavalry,Eric Peterson,cards/normal/en/inv/195.jpg,cards/large/en/inv/195.jpg,
Llanowar Dead,Ben Thompson,cards/normal/en/apc/109.jpg,cards/large/en/apc/109.jpg,
Llanowar Druid,Pete Venters,cards/normal/en/wth/133.jpg,cards/large/en/wth/133.jpg,
Llanowar Elite,Kev Walker,cards/normal/en/inv/196.jpg,cards/large/en/inv/196.jpg,
Llanowar Elves,Anson Maddocks,cards/normal/en/pg07/9.jpg,cards/large/en/pg07/9.jpg,cards/art_crop/en/pg07/9.jpg
Llanowar Elves,Jerry Tiritilli,cards/normal/en/7ed/253.jpg,cards/large/en/7ed/253.jpg,
Llanowar Elves,Kev Walker,cards/normal/en/cma/125.jpg,cards/large/en/cma/125.jpg,
Llanowar Empath,Warren Mahy,cards/normal/en/ori/185.jpg,cards/large/en/ori/185.jpg,
Llanowar Knight,Heather Hudson,cards/normal/en/inv/254.jpg,cards/large/en/inv/254.jpg,
Llanowar Mentor,Trevor Hairsine,cards/normal/en/fut/131.jpg,cards/large/en/fut/131.jpg,
Llanowar Reborn,Philip Straub,cards/normal/en/c15/293.jpg,cards/large/en/c15/293.jpg,
Llanowar Sentinel,Douglas Shuler,cards/normal/en/wth/134.jpg,cards/large/en/wth/134.jpg,
Llanowar Sentinel,Randy Gallegos,cards/normal/en/10e/275.jpg,cards/large/en/10e/275.jpg,
Llanowar Vanguard,Greg & Tim Hildebrandt,cards/normal/en/inv/197.jpg,cards/large/en/inv/197.jpg,
Llanowar Wastes,Rob Alexander,cards/normal/en/ori/248.jpg,cards/large/en/ori/248.jpg,
"Llawan, Cephalid Empress",Mark Zug,cards/normal/en/tor/42.jpg,cards/large/en/tor/42.jpg,
Loafing Giant,Greg & Tim Hildebrandt,cards/normal/en/inv/153.jpg,cards/large/en/inv/153.jpg,
Loam Dryad,Jose Cabrera,cards/normal/en/soi/216.jpg,cards/large/en/soi/216.jpg,
Loam Dweller,Paolo Parente,cards/normal/en/bok/134.jpg,cards/large/en/bok/134.jpg,
Loam Larva,Jason Kang,cards/normal/en/ogw/135.jpg,cards/large/en/ogw/135.jpg,
Loam Lion,Daniel Ljunggren,cards/normal/en/ddh/5.jpg,cards/large/en/ddh/5.jpg,
Loamdragger Giant,Pete Venters,cards/normal/en/shm/210.jpg,cards/large/en/shm/210.jpg,
Loaming Shaman,Carl Critchlow,cards/normal/en/c15/190.jpg,cards/large/en/c15/190.jpg,
Loathsome Catoblepas,Christopher Burdett,cards/normal/en/ths/95.jpg,cards/large/en/ths/95.jpg,
Lobber Crew,Greg Staples,cards/normal/en/rtr/99.jpg,cards/large/en/rtr/99.jpg,
Lobotomy,D. Alexander Gregory,cards/normal/en/inv/255.jpg,cards/large/en/inv/255.jpg,
Lobotomy,Thomas M. Baxa,cards/normal/en/f06/4.jpg,cards/large/en/f06/4.jpg,
Loch Korrigan,Daarken,cards/normal/en/shm/71.jpg,cards/large/en/shm/71.jpg,
Locket of Yesterdays,Dany Orizio,cards/normal/en/tsp/258.jpg,cards/large/en/tsp/258.jpg,
Lockjaw Snapper,Daren Bader,cards/normal/en/shm/255.jpg,cards/large/en/shm/255.jpg,
Locust Miser,Alan Pollack,cards/normal/en/sok/80.jpg,cards/large/en/sok/80.jpg,
Locust Swarm,William Donohoe,cards/normal/en/mir/226.jpg,cards/large/en/mir/226.jpg,
Lodestone Bauble,Douglas Shuler,cards/normal/en/me2/213.jpg,cards/large/en/me2/213.jpg,
Lodestone Golem,Chris Rahn,cards/normal/en/mm2/219.jpg,cards/large/en/mm2/219.jpg,
Lodestone Myr,Greg Staples,cards/normal/en/mm2/220.jpg,cards/large/en/mm2/220.jpg,
Logic Knot,Glen Angus,cards/normal/en/mma/51.jpg,cards/large/en/mma/51.jpg,
Lone Missionary,Svetlin Velinov,cards/normal/en/mm3/14.jpg,cards/large/en/mm3/14.jpg,cards/art_crop/en/mm3/14.jpg
Lone Revenant,Jaime Jones,cards/normal/en/c15/96.jpg,cards/large/en/c15/96.jpg,
Lone Rider // It That Rides as One,Daarken,cards/normal/en/emn/33a.jpg,cards/large/en/emn/33a.jpg,cards/art_crop/en/emn/33a.jpg
Lone Wolf,Douglas Shuler,cards/normal/en/7ed/254.jpg,cards/large/en/7ed/254.jpg,
Lone Wolf,Michael Weaver,cards/normal/en/p02/131.jpg,cards/large/en/p02/131.jpg,
Lone Wolf,Una Fricker,cards/normal/en/8ed/262.jpg,cards/large/en/8ed/262.jpg,
Lone Wolf,Yang Jun Kwon,cards/normal/en/ptk/140.jpg,cards/large/en/ptk/140.jpg,
Lonely Sandbar,Heather Hudson,cards/normal/en/c14/304.jpg,cards/large/en/c14/304.jpg,
Long Road Home,Sidharth Chaturvedi,cards/normal/en/emn/34.jpg,cards/large/en/emn/34.jpg,
Long-Finned Skywhale,Cliff Childs,cards/normal/en/kld/54.jpg,cards/large/en/kld/54.jpg,
Long-Forgotten Gohei,Alan Pollack,cards/normal/en/mm2/221.jpg,cards/large/en/mm2/221.jpg,
Long-Term Plans,Ben Thompson,cards/normal/en/scg/38.jpg,cards/large/en/scg/38.jpg,
Longbow Archer,Eric Peterson,cards/normal/en/fnm/3.jpg,cards/large/en/fnm/3.jpg,
Longbow Archer,Ray Lago,cards/normal/en/7ed/26.jpg,cards/large/en/7ed/26.jpg,
Longhorn Firebeast,Glen Angus,cards/normal/en/tor/103.jpg,cards/large/en/tor/103.jpg,
Longshot Squad,Wesley Burt,cards/normal/en/ktk/140.jpg,cards/large/en/ktk/140.jpg,
Longtusk Cub,Zoltan Boros,cards/normal/en/kld/161.jpg,cards/large/en/kld/161.jpg,
Look Skyward and Despair,Todd Lockwood,cards/normal/en/arc/24★.jpg,cards/large/en/arc/24★.jpg,
"Look at Me, I'm R&D",spork;,cards/normal/en/unh/17.jpg,cards/large/en/unh/17.jpg,
"Look at Me, I'm the DCI",Mark Rosewater,cards/normal/en/ugl/8.jpg,cards/large/en/ugl/8.jpg,
Lookout's Dispersal,Ryan Yee,cards/normal/en/xln/62.jpg,cards/large/en/xln/62.jpg,cards/art_crop/en/xln/62.jpg
Looming Altisaur,Lars Grant-West,cards/normal/en/xln/23.jpg,cards/large/en/xln/23.jpg,cards/art_crop/en/xln/23.jpg
Looming Hoverguard,Scott M. Fischer,cards/normal/en/mrd/38.jpg,cards/large/en/mrd/38.jpg,
Looming Shade,Kev Walker,cards/normal/en/m10/103.jpg,cards/large/en/m10/103.jpg,
Looming Shade,Vincent Evans,cards/normal/en/usg/139.jpg,cards/large/en/usg/139.jpg,
Looming Spires,Florian de Gesincourt,cards/normal/en/bfz/238.jpg,cards/large/en/bfz/238.jpg,
Loose Lips,John Matson,cards/normal/en/unh/36.jpg,cards/large/en/unh/36.jpg,
Looter il-Kor,Mike Dringenberg,cards/normal/en/td0/A25.jpg,cards/large/en/td0/A25.jpg,
Lord Magnus,Mark Tedin,cards/normal/en/leg/243.jpg,cards/large/en/leg/243.jpg,
Lord of Atlantis,Greg Staples,cards/normal/en/7ed/83.jpg,cards/large/en/7ed/83.jpg,
Lord of Atlantis,Melissa A. Benson,cards/normal/en/tsb/24.jpg,cards/large/en/tsb/24.jpg,
Lord of Extinction,Izzy,cards/normal/en/arb/91.jpg,cards/large/en/arb/91.jpg,
Lord of Extinction,Jason A. Engle,cards/normal/en/mp2/52.jpg,cards/large/en/mp2/52.jpg,cards/art_crop/en/mp2/52.jpg
Lord of Shatterskull Pass,Igor Kieryluk,cards/normal/en/plpa/10.jpg,cards/large/en/plpa/10.jpg,cards/art_crop/en/plpa/10.jpg
Lord of Shatterskull Pass,Kekai Kotaki,cards/normal/en/roe/156.jpg,cards/large/en/roe/156.jpg,
Lord of Tresserhorn,Anson Maddocks,cards/normal/en/med/149.jpg,cards/large/en/med/149.jpg,
Lord of the Accursed,Grzegorz Rutkowski,cards/normal/en/akh/99.jpg,cards/large/en/akh/99.jpg,
Lord of the Pit,Chippy,cards/normal/en/ima/96.jpg,cards/large/en/ima/96.jpg,cards/art_crop/en/ima/96.jpg
Lord of the Pit,Mark Tedin,cards/normal/en/5ed/174.jpg,cards/large/en/5ed/174.jpg,
Lord of the Pit,Michael Sutfin,cards/normal/en/10e/154.jpg,cards/large/en/10e/154.jpg,
Lord of the Undead,Brom,cards/normal/en/10e/155.jpg,cards/large/en/10e/155.jpg,
Lord of the Unreal,Jason Chan,cards/normal/en/m12/62.jpg,cards/large/en/m12/62.jpg,
Lord of the Void,Chris Rahn,cards/normal/en/gtc/71.jpg,cards/large/en/gtc/71.jpg,
Lore Broker,Alan Pollack,cards/normal/en/rav/57.jpg,cards/large/en/rav/57.jpg,
Lore Seeker,Jason Felix,cards/normal/en/cns/62.jpg,cards/large/en/cns/62.jpg,
Lorescale Coatl,Greg Staples,cards/normal/en/c15/225.jpg,cards/large/en/c15/225.jpg,
Loreseeker's Stone,Franz Vohwinkel,cards/normal/en/cma/221.jpg,cards/large/en/cma/221.jpg,
"Lorthos, the Tidemaker",Kekai Kotaki,cards/normal/en/c14/117.jpg,cards/large/en/c14/117.jpg,
Lose Calm,Jason A. Engle,cards/normal/en/dtk/147.jpg,cards/large/en/dtk/147.jpg,
Lose Hope,Matt Cavotta,cards/normal/en/5dn/52.jpg,cards/large/en/5dn/52.jpg,
Lost Auramancers,Brandon Kitkouski,cards/normal/en/fut/11.jpg,cards/large/en/fut/11.jpg,
Lost Hours,Jon Foster,cards/normal/en/fut/69.jpg,cards/large/en/fut/69.jpg,
Lost Legacy,Greg Opalinski,cards/normal/en/kld/88.jpg,cards/large/en/kld/88.jpg,
Lost Leonin,Min Yum,cards/normal/en/nph/13.jpg,cards/large/en/nph/13.jpg,
Lost Order of Jarkeld,Andi Rusu,cards/normal/en/me2/24.jpg,cards/large/en/me2/24.jpg,
Lost Soul,Randy Asplund-Faith,cards/normal/en/6ed/142.jpg,cards/large/en/6ed/142.jpg,
Lost in Thought,Ben Thompson,cards/normal/en/jud/45.jpg,cards/large/en/jud/45.jpg,
Lost in a Labyrinth,Winona Nelson,cards/normal/en/ths/52.jpg,cards/large/en/ths/52.jpg,
Lost in the Mist,David Palumbo,cards/normal/en/isd/63.jpg,cards/large/en/isd/63.jpg,
Lost in the Woods,Matt Stewart,cards/normal/en/dka/123.jpg,cards/large/en/dka/123.jpg,
Lotleth Troll,Vincent Proce,cards/normal/en/cma/183.jpg,cards/large/en/cma/183.jpg,
Lotus Bloom,Christopher Rush,cards/normal/en/ppre/31.jpg,cards/large/en/ppre/31.jpg,cards/art_crop/en/ppre/31.jpg
Lotus Bloom,Mark Zug,cards/normal/en/mma/208.jpg,cards/large/en/mma/208.jpg,
Lotus Blossom,Randy Gallegos,cards/normal/en/usg/300.jpg,cards/large/en/usg/300.jpg,
Lotus Cobra,Chippy,cards/normal/en/ima/174.jpg,cards/large/en/ima/174.jpg,cards/art_crop/en/ima/174.jpg
Lotus Cobra,Terese Nielsen,cards/normal/en/pgpx/2012b.jpg,cards/large/en/pgpx/2012b.jpg,
Lotus Guardian,Dana Knutson,cards/normal/en/inv/305.jpg,cards/large/en/inv/305.jpg,
Lotus Path Djinn,Steve Argyle,cards/normal/en/frf/39.jpg,cards/large/en/frf/39.jpg,
Lotus Petal,April Lee,cards/normal/en/tpr/225.jpg,cards/large/en/tpr/225.jpg,
Lotus Petal,Slawomir Maniak,cards/normal/en/mps/15.jpg,cards/large/en/mps/15.jpg,
Lotus Vale,John Avon,cards/normal/en/wth/165.jpg,cards/large/en/wth/165.jpg,
Lotus-Eye Mystics,Dan Scott,cards/normal/en/frf/17.jpg,cards/large/en/frf/17.jpg,
Lovisa Coldeyes,Anna Steinbauer,cards/normal/en/dds/34.jpg,cards/large/en/dds/34.jpg,cards/art_crop/en/dds/34.jpg
Lovisa Coldeyes,Brian Snõddy,cards/normal/en/csp/90.jpg,cards/large/en/csp/90.jpg,
Lowland Basilisk,Randy Gallegos,cards/normal/en/tpr/178.jpg,cards/large/en/tpr/178.jpg,
Lowland Giant,Paolo Parente,cards/normal/en/tpr/139.jpg,cards/large/en/tpr/139.jpg,
Lowland Oaf,Jeff Easley,cards/normal/en/lrw/184.jpg,cards/large/en/lrw/184.jpg,
Lowland Tracker,Brian Snõddy,cards/normal/en/lgn/17.jpg,cards/large/en/lgn/17.jpg,
Loxodon Anchorite,Jim Nelson,cards/normal/en/5dn/10.jpg,cards/large/en/5dn/10.jpg,
Loxodon Convert,Adrian Smith,cards/normal/en/nph/14.jpg,cards/large/en/nph/14.jpg,
Loxodon Gatekeeper,Carl Critchlow,cards/normal/en/rav/25.jpg,cards/large/en/rav/25.jpg,
Loxodon Hierarch,Kev Walker,cards/normal/en/ddh/15.jpg,cards/large/en/ddh/15.jpg,
Loxodon Mender,Heather Hudson,cards/normal/en/mrd/12.jpg,cards/large/en/mrd/12.jpg,
Loxodon Mystic,"Edward P. Beard, Jr.",cards/normal/en/dst/7.jpg,cards/large/en/dst/7.jpg,
Loxodon Mystic,Randy Gallegos,cards/normal/en/10e/26.jpg,cards/large/en/10e/26.jpg,
Loxodon Partisan,Matt Stewart,cards/normal/en/ddo/17.jpg,cards/large/en/ddo/17.jpg,
Loxodon Peacekeeper,Michael Sutfin,cards/normal/en/mrd/13.jpg,cards/large/en/mrd/13.jpg,
Loxodon Punisher,Terese Nielsen,cards/normal/en/mrd/14.jpg,cards/large/en/mrd/14.jpg,
Loxodon Smiter,Ryan Barger,cards/normal/en/rtr/178.jpg,cards/large/en/rtr/178.jpg,
Loxodon Stalwart,Paolo Parente,cards/normal/en/5dn/11.jpg,cards/large/en/5dn/11.jpg,
Loxodon Warhammer,Jeremy Jarvis,cards/normal/en/mrd/201.jpg,cards/large/en/mrd/201.jpg,
Loxodon Warhammer,Terese Nielsen,cards/normal/en/ddg/31.jpg,cards/large/en/ddg/31.jpg,
Loxodon Wayfarer,Steven Belledin,cards/normal/en/som/15.jpg,cards/large/en/som/15.jpg,
Loyal Cathar // Unhallowed Cathar,Ryan Pancoast,cards/normal/en/dka/13a.jpg,cards/large/en/dka/13a.jpg,cards/art_crop/en/dka/13a.jpg
Loyal Gyrfalcon,Darrell Riche,cards/normal/en/eve/11.jpg,cards/large/en/eve/11.jpg,
Loyal Pegasus,John Severin Brassell,cards/normal/en/bng/19.jpg,cards/large/en/bng/19.jpg,
Loyal Retainers,Bastien L. Deharme,cards/normal/en/mp2/4.jpg,cards/large/en/mp2/4.jpg,
Loyal Retainers,Solomon Au Yeung,cards/normal/en/pz1/8.jpg,cards/large/en/pz1/8.jpg,
Loyal Sentry,Michael Sutfin,cards/normal/en/ddf/5.jpg,cards/large/en/ddf/5.jpg,
Loyal Sentry,Ron Spears,cards/normal/en/s99/20.jpg,cards/large/en/s99/20.jpg,
"Lu Bu, Master-at-Arms",Gao Jianzhang,cards/normal/en/ppre/6.jpg,cards/large/en/ppre/6.jpg,cards/art_crop/en/ppre/6.jpg
"Lu Meng, Wu General",Gao Yan,cards/normal/en/me3/41.jpg,cards/large/en/me3/41.jpg,
"Lu Su, Wu Advisor",Zhao Tan,cards/normal/en/ptk/47.jpg,cards/large/en/ptk/47.jpg,
"Lu Xun, Scholar General",Xu Xiaoming,cards/normal/en/cma/41.jpg,cards/large/en/cma/41.jpg,
Lucent Liminid,Eric Fortune,cards/normal/en/fut/24.jpg,cards/large/en/fut/24.jpg,
Ludevic's Test Subject // Ludevic's Abomination,Karl Kopinski,cards/normal/en/pisd/64a.jpg,cards/large/en/pisd/64a.jpg,cards/art_crop/en/pisd/64a.jpg
Ludevic's Test Subject // Ludevic's Abomination,Nils Hamm,cards/normal/en/isd/64a.jpg,cards/large/en/isd/64a.jpg,cards/art_crop/en/isd/64a.jpg
"Ludevic, Necro-Alchemist",Aaron Miller,cards/normal/en/c16/37.jpg,cards/large/en/c16/37.jpg,
Lull,Terese Nielsen,cards/normal/en/usg/267.jpg,cards/large/en/usg/267.jpg,
Lullmage Mentor,Jaime Jones,cards/normal/en/zen/54.jpg,cards/large/en/zen/54.jpg,
Lumbering Falls,Titus Lunter,cards/normal/en/pbfz/239.jpg,cards/large/en/pbfz/239.jpg,
Lumbering Satyr,Alan Pollack,cards/normal/en/mmq/257.jpg,cards/large/en/mmq/257.jpg,
Lumberknot,Jason A. Engle,cards/normal/en/isd/191.jpg,cards/large/en/isd/191.jpg,
Lumengrid Augur,rk post,cards/normal/en/mrd/39.jpg,cards/large/en/mrd/39.jpg,
Lumengrid Drake,Johann Bodin,cards/normal/en/som/36.jpg,cards/large/en/som/36.jpg,
Lumengrid Gargoyle,Randis Albion,cards/normal/en/td2/18.jpg,cards/large/en/td2/18.jpg,
Lumengrid Sentinel,Scott M. Fischer,cards/normal/en/mrd/40.jpg,cards/large/en/mrd/40.jpg,
Lumengrid Warden,Francis Tsai,cards/normal/en/10e/89.jpg,cards/large/en/10e/89.jpg,
Lumengrid Warden,Matt Thompson,cards/normal/en/mrd/41.jpg,cards/large/en/mrd/41.jpg,
Luminarch Ascension,Michael Komarck,cards/normal/en/zen/25.jpg,cards/large/en/zen/25.jpg,
Luminate Primordial,Stephan Martiniere,cards/normal/en/gtc/20.jpg,cards/large/en/gtc/20.jpg,
Luminesce,Daren Bader,cards/normal/en/csp/14.jpg,cards/large/en/csp/14.jpg,
Luminescent Rain,John Avon,cards/normal/en/mor/129.jpg,cards/large/en/mor/129.jpg,
Luminous Angel,Jason Chan,cards/normal/en/dvd/12.jpg,cards/large/en/dvd/12.jpg,
Luminous Angel,Matthew D. Wilson,cards/normal/en/mrd/15.jpg,cards/large/en/mrd/15.jpg,
Luminous Guardian,Terese Nielsen,cards/normal/en/ody/31.jpg,cards/large/en/ody/31.jpg,
Luminous Wake,Mike Bierek,cards/normal/en/roe/35.jpg,cards/large/en/roe/35.jpg,
Lumithread Field,Scott Altmann,cards/normal/en/fut/25.jpg,cards/large/en/fut/25.jpg,
Lunar Avenger,Paolo Parente,cards/normal/en/5dn/136.jpg,cards/large/en/5dn/136.jpg,
Lunar Force,Eric Deschamps,cards/normal/en/emn/68.jpg,cards/large/en/emn/68.jpg,
Lunar Mystic,Wesley Burt,cards/normal/en/avr/65.jpg,cards/large/en/avr/65.jpg,
Lunarch Mantle,Anastasia Ovchinnikova,cards/normal/en/emn/35.jpg,cards/large/en/emn/35.jpg,
Lunge,Dan Frazier,cards/normal/en/mmq/203.jpg,cards/large/en/mmq/203.jpg,
Lunk Errant,Warren Mahy,cards/normal/en/mor/94.jpg,cards/large/en/mor/94.jpg,
Lupine Prototype,Deruchenko Alexander,cards/normal/en/emn/197.jpg,cards/large/en/emn/197.jpg,
Lurching Rotbeast,Jason A. Engle,cards/normal/en/hou/69.jpg,cards/large/en/hou/69.jpg,cards/art_crop/en/hou/69.jpg
Lure,Anson Maddocks,cards/normal/en/leb/212.jpg,cards/large/en/leb/212.jpg,
Lure,D. Alexander Gregory,cards/normal/en/ima/175.jpg,cards/large/en/ima/175.jpg,cards/art_crop/en/ima/175.jpg
Lure,DiTerlizzi,cards/normal/en/8ed/263.jpg,cards/large/en/8ed/263.jpg,
Lure,Larry Elmore,cards/normal/en/7ed/255.jpg,cards/large/en/7ed/255.jpg,
Lure,Phil Foglio,cards/normal/en/ice/253.jpg,cards/large/en/ice/253.jpg,
Lure of Prey,Andrew Robinson,cards/normal/en/mir/227.jpg,cards/large/en/mir/227.jpg,
Lurebound Scarecrow,Nils Hamm,cards/normal/en/shm/256.jpg,cards/large/en/shm/256.jpg,
Lurker,Anson Maddocks,cards/normal/en/drk/80.jpg,cards/large/en/drk/80.jpg,
Lurking Arynx,Carl Frank,cards/normal/en/dtk/192.jpg,cards/large/en/dtk/192.jpg,
Lurking Automaton,Yeong-Hao Han,cards/normal/en/cns/63.jpg,cards/large/en/cns/63.jpg,
Lurking Chupacabra,YW Tang,cards/normal/en/xln/111.jpg,cards/large/en/xln/111.jpg,cards/art_crop/en/xln/111.jpg
Lurking Crocodile,Donato Giancola,cards/normal/en/m12/184.jpg,cards/large/en/m12/184.jpg,
Lurking Evil,Scott Kirschner,cards/normal/en/vma/127.jpg,cards/large/en/vma/127.jpg,
Lurking Informant,Ron Spears,cards/normal/en/rav/249.jpg,cards/large/en/rav/249.jpg,
Lurking Jackals,Greg Staples,cards/normal/en/uds/62.jpg,cards/large/en/uds/62.jpg,
Lurking Nightstalker,Kev Walker,cards/normal/en/p02/77.jpg,cards/large/en/p02/77.jpg,
Lurking Predators,Mike Bierek,cards/normal/en/c16/156.jpg,cards/large/en/c16/156.jpg,
Lurking Skirge,Daren Bader,cards/normal/en/ulg/55.jpg,cards/large/en/ulg/55.jpg,
Lush Growth,Jesper Ejsing,cards/normal/en/ala/136.jpg,cards/large/en/ala/136.jpg,
Lust for War,Raymond Swanland,cards/normal/en/roe/157.jpg,cards/large/en/roe/157.jpg,
Lux Cannon,Martina Pilcerova,cards/normal/en/som/173.jpg,cards/large/en/som/173.jpg,
Luxa River Shrine,Sung Choi,cards/normal/en/akh/232.jpg,cards/large/en/akh/232.jpg,
Lyev Decree,Kev Walker,cards/normal/en/dgm/3.jpg,cards/large/en/dgm/3.jpg,
Lyev Skyknight,Johannes Voss,cards/normal/en/rtr/179.jpg,cards/large/en/rtr/179.jpg,
Lymph Sliver,Ittoku,cards/normal/en/fut/26.jpg,cards/large/en/fut/26.jpg,
Lyna,Adam Rex,cards/normal/en/pvan/302.jpg,cards/large/en/pvan/302.jpg,
Lynx,Rebecca Guay,cards/normal/en/s99/131.jpg,cards/large/en/s99/131.jpg,
Lys Alana Bowmaster,Dan Scott,cards/normal/en/mor/130.jpg,cards/large/en/mor/130.jpg,
Lys Alana Huntmaster,Pete Venters,cards/normal/en/dpa/73.jpg,cards/large/en/dpa/73.jpg,
Lys Alana Scarblade,Christopher Moeller,cards/normal/en/lrw/122.jpg,cards/large/en/lrw/122.jpg,
"Lyzolda, the Blood Witch",Jim Nelson,cards/normal/en/dis/117.jpg,cards/large/en/dis/117.jpg,
"Ma Chao, Western Warrior",Koji,cards/normal/en/ptk/116.jpg,cards/large/en/ptk/116.jpg,
Maalfeld Twins,Mike Sass,cards/normal/en/avr/112.jpg,cards/large/en/avr/112.jpg,
Macabre Waltz,Jim Murray,cards/normal/en/ori/107.jpg,cards/large/en/ori/107.jpg,
Macabre Waltz,Willian Murai,cards/normal/en/soi/121.jpg,cards/large/en/soi/121.jpg,
Macetail Hystrodon,Daren Bader,cards/normal/en/lgn/106.jpg,cards/large/en/lgn/106.jpg,
Machinate,Wayne England,cards/normal/en/dst/24.jpg,cards/large/en/dst/24.jpg,
Mad Auntie,Wayne Reynolds,cards/normal/en/mma/90.jpg,cards/large/en/mma/90.jpg,
Mad Dog,Ron Spencer,cards/normal/en/ody/202.jpg,cards/large/en/ody/202.jpg,
Mad Prophet,Iain McCaig,cards/normal/en/soi/171.jpg,cards/large/en/soi/171.jpg,
Mad Prophet,Wayne Reynolds,cards/normal/en/ddk/51.jpg,cards/large/en/ddk/51.jpg,
Madblind Mountain,Fred Fields,cards/normal/en/shm/274.jpg,cards/large/en/shm/274.jpg,
Madcap Experiment,Joseph Meehan,cards/normal/en/kld/122.jpg,cards/large/en/kld/122.jpg,
Madcap Skills,Anthony Palumbo,cards/normal/en/mm3/99.jpg,cards/large/en/mm3/99.jpg,cards/art_crop/en/mm3/99.jpg
Maddened Oread,Julie Dillon,cards/normal/en/tdag/4.jpg,cards/large/en/tdag/4.jpg,
Maddening Imp,Zina Saunders,cards/normal/en/tmp/143.jpg,cards/large/en/tmp/143.jpg,
Maddening Wind,Dameon Willich,cards/normal/en/ice/254.jpg,cards/large/en/ice/254.jpg,
Madrush Cyclops,Wayne Reynolds,cards/normal/en/arb/119.jpg,cards/large/en/arb/119.jpg,
Maelstrom Archangel,Cyril Van Der Haegen,cards/normal/en/con/115.jpg,cards/large/en/con/115.jpg,
Maelstrom Djinn,Hideaki Takamura,cards/normal/en/fut/39.jpg,cards/large/en/fut/39.jpg,
Maelstrom Nexus,Steven Belledin,cards/normal/en/arb/130.jpg,cards/large/en/arb/130.jpg,
Maelstrom Pulse,Anthony Francisco,cards/normal/en/arb/92.jpg,cards/large/en/arb/92.jpg,
Maelstrom Pulse,Igor Kieryluk,cards/normal/en/mp2/29.jpg,cards/large/en/mp2/29.jpg,
Maelstrom Pulse,John Avon,cards/normal/en/mma/180.jpg,cards/large/en/mma/180.jpg,
Maelstrom Wanderer,Thomas M. Baxa,cards/normal/en/pca/101.jpg,cards/large/en/pca/101.jpg,
Maelstrom Wanderer,Victor Adame Minguez,cards/normal/en/ema/204.jpg,cards/large/en/ema/204.jpg,
"Maga, Traitor to Mortals",Jim Murray,cards/normal/en/sok/81.jpg,cards/large/en/sok/81.jpg,
Mage Slayer,Lars Grant-West,cards/normal/en/hop/91.jpg,cards/large/en/hop/91.jpg,
Mage il-Vec,John Matson,cards/normal/en/exo/86.jpg,cards/large/en/exo/86.jpg,
Mage's Guile,"Edward P. Beard, Jr.",cards/normal/en/ons/91.jpg,cards/large/en/ons/91.jpg,
Mage-Ring Bully,Karl Kopinski,cards/normal/en/ori/154.jpg,cards/large/en/ori/154.jpg,
Mage-Ring Network,Jung Park,cards/normal/en/ori/249.jpg,cards/large/en/ori/249.jpg,
Mage-Ring Responder,Adam Paquette,cards/normal/en/ori/232.jpg,cards/large/en/ori/232.jpg,
Magebane Armor,Izzy,cards/normal/en/m10/214.jpg,cards/large/en/m10/214.jpg,
Magefire Wings,Zoltan Boros & Gabor Szikszai,cards/normal/en/arb/88.jpg,cards/large/en/arb/88.jpg,
